Year,Track Name,Artist Name(s),artist_popularity,popularity,duration_ms,explicit,release_date,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
2007,Electric Feel,MGMT,72,78,229640,False,2007-12-14,0.0709,0.763,0.803,0.285,1,0.348,-3.713,1,0.0351,103.04,0.561
2007,"Dear Maria, Count Me In",All Time Low,68,77,182826,False,2007-09-25,0.00725,0.459,0.895,0,2,0.206,-3.126,1,0.0805,181.04,0.572
2007,Good Life,"Kanye West, T-Pain",90,77,207000,True,2007-09-11,0.00305,0.439,0.808,0,1,0.439,-6.881,1,0.346,82.962,0.487
2007,Paper Planes,M.I.A.,66,78,205200,False,2007-08-20,0.033,0.447,0.848,7.46e-05,2,0.65,-6.175,1,0.222,172.253,0.485
2007,Beautiful Girls,Sean Kingston,68,79,225373,False,2007-07-23,0.15,0.762,0.661,0,1,0.256,-6.075,0,0.0687,130.009,0.769
2007,Fluorescent Adolescent,Arctic Monkeys,85,72,173493,False,2007-04-24,0.00178,0.646,0.813,2.26e-05,6,0.144,-5.29,0,0.0288,112.115,0.821
2007,Bleed It Out,Linkin Park,84,79,166373,True,2007-05-14,0.114,0.529,0.967,0,1,0.61,-3.647,0,0.0508,140.127,0.596
2007,What I've Done,Linkin Park,84,81,205613,False,2007-05-14,0.0141,0.623,0.93,1.64e-06,5,0.138,-5.285,1,0.0324,120.119,0.287
2007,You,"Lloyd, Lil Wayne",64,74,273133,False,2007-01-01,0.102,0.412,0.876,0,5,0.297,-6.008,0,0.47,130.159,0.703
2007,Crank That (Soulja Boy),Soulja Boy,67,77,221933,False,2007-01-01,0.515,0.736,0.74,0,0,0.0468,-2.18,1,0.0786,140.141,0.803
2007,The Pretender,Foo Fighters,77,80,269373,False,2007-09-25,0.000917,0.433,0.959,0,9,0.028,-4.04,1,0.0431,172.984,0.365
2007,Gimme More,Britney Spears,79,81,251240,False,2007-10-25,0.25,0.788,0.844,0.000678,2,0.0723,-3.131,1,0.0334,113.324,0.382
2007,Bartender (feat. Akon),"T-Pain, Akon",75,74,238800,True,2007-06-05,0.0564,0.832,0.391,0,8,0.224,-8.504,1,0.0628,104.961,0.436
2007,Kids,MGMT,72,78,302840,False,2007-12-14,0.00076,0.451,0.931,0.0049,9,0.361,-3.871,1,0.0719,122.961,0.172
2007,Don't Stop The Music,Rihanna,88,70,267080,False,2007-01-01,0.0336,0.835,0.669,6.92e-05,6,0.0535,-5.582,0,0.0643,122.668,0.542
2007,Everything I Am,"Kanye West, DJ Premier",90,75,227893,True,2007-09-11,0.463,0.631,0.623,1.7e-06,8,0.151,-6.969,1,0.265,80.23,0.765
2007,All Summer Long,Kid Rock,66,74,297586,False,2007-10-09,0.0212,0.7,0.864,0,7,0.0956,-3.629,1,0.0283,102.997,0.887
2007,Apologize,OneRepublic,82,71,208106,False,2007-01-01,0.363,0.593,0.74,2.22e-05,8,0.102,-6.12,1,0.0339,118.008,0.502
2007,Champion,Kanye West,90,74,167600,True,2007-09-11,0.00299,0.693,0.504,0,6,0.695,-8.306,1,0.238,102.139,0.723
2007,Valerie (feat. Amy Winehouse) - Version Revisited,"Mark Ronson, Amy Winehouse",73,78,219413,False,2007-04-16,0.00243,0.699,0.83,0.00024,1,0.0995,-4.898,1,0.0633,105.809,0.889
2007,That's What You Get,Paramore,77,68,220480,False,2007-06-11,9.43e-05,0.528,0.831,0,8,0.141,-3.607,1,0.0429,131.094,0.632
2007,Good Morning,Kanye West,90,74,195093,True,2007-09-11,0.0791,0.48,0.631,0.000105,7,0.149,-5.488,1,0.116,84.164,0.515
2007,Verbatim,Mother Mother,71,76,168320,True,2007-05-08,0.309,0.827,0.58,0,7,0.148,-6.809,1,0.327,78.011,0.492
2007,Bleeding Love,Leona Lewis,64,77,262466,False,2007,0.188,0.638,0.656,0,5,0.146,-5.886,1,0.0357,104.036,0.225
2007,Pocketful of Sunshine,Natasha Bedingfield,65,72,202906,False,2007-04-27,0.191,0.721,0.88,0,9,0.0769,-3.896,0,0.0454,110.021,0.655
2007,Bubbly,Colbie Caillat,68,69,196280,False,2007-01-01,0.603,0.697,0.474,0,9,0.11,-6.663,1,0.0351,127.904,0.249
2007,Love Song,Sara Bareilles,64,74,258826,False,2007-07-03,0.0208,0.583,0.786,0,2,0.188,-3.142,0,0.0301,123.055,0.573
2007,Girlfriend,Avril Lavigne,74,76,216600,True,2007-04-17,0.000722,0.56,0.959,0.000221,7,0.209,-2.433,1,0.102,163.983,0.669
2007,Jigsaw Falling Into Place,Radiohead,80,75,248893,False,2007-12-28,0.108,0.462,0.832,0.00416,11,0.0741,-6.085,0,0.0479,165.653,0.807
2007,Because Of You,Ne-Yo,78,76,266840,False,2007-01-01,0.528,0.81,0.538,0,0,0.0951,-5.784,0,0.0356,109.97,0.828
2007,"Check Yes, Juliet",We The Kings,57,69,220146,False,2007-10-07,0.00197,0.352,0.912,0,7,0.193,-4.253,1,0.0725,166.795,0.351
2007,Weird Fishes/ Arpeggi,Radiohead,80,73,318186,False,2007-12-28,0.772,0.531,0.61,0.756,11,0.0908,-8.025,0,0.0387,152.958,0.199
2007,Let It Go,"Keyshia Cole, Missy Elliott, Lil' Kim",68,67,238333,False,2007-01-01,0.197,0.806,0.721,0,10,0.209,-5.167,0,0.215,94.967,0.781
2007,Time to Pretend,MGMT,72,73,261000,True,2007-12-14,8.74e-05,0.438,0.94,0.0777,2,0.3,-3.249,1,0.0452,100.99,0.421
2007,Given Up,Linkin Park,84,76,189293,True,2007-05-14,0.00117,0.655,0.885,0.000473,7,0.0448,-4.116,1,0.0438,100.088,0.938
2007,Come On Get Higher,Matt Nathanson,53,69,215173,False,2007-01-01,0.241,0.672,0.623,0,9,0.0848,-5.699,1,0.0297,92.018,0.617
2007,Gunpowder & Lead,Miranda Lambert,68,67,191693,False,2007-05-01,0.153,0.333,0.907,0,0,0.395,-3.191,1,0.0959,187.826,0.353
2007,crushcrushcrush,Paramore,77,66,189373,False,2007-06-11,0.000218,0.631,0.793,5.65e-05,1,0.0976,-4.086,0,0.0468,136.96,0.648
2007,Beautiful Liar,"Beyoncé, Shakira",85,74,199853,False,2007-05-29,0.00554,0.764,0.751,0.000237,8,0.164,-3.74,1,0.0703,91.977,0.418
2007,Kiss Kiss (feat. T-Pain),"Chris Brown, T-Pain",85,72,250666,False,2007-11-06,0.0506,0.729,0.658,0,10,0.0693,-3.386,0,0.225,140.043,0.551
2007,Give It To Me,"Timbaland, Justin Timberlake, Nelly Furtado",77,77,234026,True,2007-04-02,0.168,0.975,0.711,0.000552,8,0.0799,-3.904,1,0.0632,110.621,0.815
2007,Ella Me Levanto,Daddy Yankee,85,79,209493,False,2007-06-05,0.0715,0.76,0.9,0,5,0.221,-4.782,1,0.0668,100.046,0.761
2007,Int'l Players Anthem (I Choose You),"UGK, Outkast",59,66,259040,True,2007-08-07,0.0655,0.675,0.68,0,4,0.354,-5.01,0,0.256,155.698,0.845
2007,To Build A Home,"The Cinematic Orchestra, Patrick Watson",62,68,370666,False,2007-06-05,0.885,0.264,0.128,0.352,9,0.105,-15.443,1,0.034,148.499,0.0774
2007,"This Ain't A Scene, It's An Arms Race",Fall Out Boy,78,71,212040,False,2007-01-01,0.000747,0.435,0.887,0,9,0.0327,-4.07,1,0.0636,199.935,0.408
2007,Oh Ana,Mother Mother,71,71,197080,False,2007-05-08,0.672,0.512,0.525,1.66e-05,5,0.112,-7.152,1,0.0429,128.054,0.337
2007,See You Again,Miley Cyrus,85,70,190453,False,2007-06-26,0.015,0.692,0.911,7.71e-05,9,0.112,-5.098,0,0.177,138.975,0.8
2007,X Gon' Give It To Ya,DMX,69,73,217586,True,2007-06-12,0.0135,0.761,0.899,0,10,0.0719,-3.09,0,0.183,95.027,0.673
2007,Afterlife,Avenged Sevenfold,74,73,352426,False,2007-10-26,0.000429,0.487,0.949,2.91e-05,2,0.231,-4.217,0,0.0798,110.02,0.406
2007,Hypnotize - 2007 Remaster,The Notorious B.I.G.,76,72,230000,True,2007-03-05,0.176,0.895,0.694,0,9,0.292,-4.384,1,0.275,93.944,0.632
2007,With You,Chris Brown,85,75,252120,False,2007-11-06,0.134,0.662,0.693,0,3,0.145,-4.298,1,0.0698,86.009,0.655
2007,No Air (feat. Chris Brown),"Jordin Sparks, Chris Brown",61,72,264373,False,2007-11-20,0.0521,0.466,0.759,0,8,0.0587,-4.978,0,0.199,160.033,0.328
2007,Can't Help but Wait,Trey Songz,68,69,206413,False,2007-10-01,0.358,0.699,0.699,0,8,0.0912,-5.564,0,0.0737,94.977,0.611
2007,Psycho,Puddle Of Mudd,62,66,210653,False,2007-01-01,0.00473,0.573,0.897,0,1,0.278,-3.549,1,0.0553,126.034,0.463
2007,Lip Gloss,Lil Mama,48,66,219773,False,2007-03-06,0.41,0.619,0.87,1.37e-06,2,0.0571,-4.956,1,0.501,188.772,0.94
2007,Hoja En Blanco,Monchy & Alexandra,60,72,307200,False,2007-02-05,0.225,0.932,0.772,3.24e-06,0,0.176,-3.599,1,0.0369,135.063,0.863
2007,Shut Up And Drive,Rihanna,88,64,212280,False,2007-01-01,0.00101,0.735,0.826,0.129,1,0.197,-4.902,1,0.0349,132.964,0.74
2007,All I Need,Radiohead,80,71,228746,False,2007-12-28,0.531,0.67,0.478,0.428,4,0.138,-8.689,0,0.0355,88.014,0.0997
2007,Bang Bang Bang Bang,Sohodolls,54,65,181640,False,2007-09-24,0.531,0.729,0.581,1.09e-06,10,0.102,-7.091,0,0.0304,93.997,0.352
2007,Un Millón de Primaveras,Vicente Fernández,76,76,173080,False,2007-08-26,0.654,0.73,0.341,0.000181,3,0.0926,-8.521,1,0.0578,100.558,0.822
2007,No One,Alicia Keys,76,74,253813,False,2007-11-09,0.0209,0.644,0.549,8.85e-06,1,0.134,-5.415,0,0.0285,90.04,0.167
2007,No One,Alicia Keys,76,73,254523,False,2007-10-09,0.027,0.641,0.552,4.63e-06,1,0.148,-5.423,0,0.0283,90.098,0.152
2007,Big Poppa - 2007 Remaster,The Notorious B.I.G.,76,72,249866,True,2007-03-05,0.344,0.765,0.671,0,9,0.0506,-5.249,0,0.278,84.5,0.798
2007,Real Muthaphuckkin' G's,Eazy-E,63,70,332733,True,2007-01-01,0.0164,0.724,0.853,0,11,0.65,-3.895,0,0.283,170.51,0.775
2007,I Don't Wanna Stop,Ozzy Osbourne,70,68,239826,False,2007-05-18,0.000963,0.578,0.937,2.25e-06,5,0.4,-3.926,1,0.0724,137.937,0.769
2007,All-American Girl,Carrie Underwood,70,65,212173,False,2007-10-23,0.0466,0.624,0.805,0,9,0.328,-2.632,1,0.029,123.991,0.77
2007,Teddy Picker,Arctic Monkeys,85,64,160640,True,2007-04-24,0.000413,0.637,0.973,2.23e-05,9,0.104,-3.386,1,0.112,150.223,0.8
2007,Shake It,Metro Station,53,69,179946,False,2007-09-18,0.00221,0.618,0.955,3.09e-06,4,0.486,-3.836,1,0.0798,150.034,0.79
2007,Superstar (feat. Matthew Santos),"Lupe Fiasco, Matthew Santos",65,68,289000,False,2007-01-01,0.207,0.572,0.822,0,11,0.359,-6.015,0,0.361,94.812,0.472
2007,Hang Me Up To Dry,Cold War Kids,59,66,218786,False,2007-05-11,0.0219,0.509,0.922,0.00117,9,0.496,-2.823,0,0.031,92.5,0.645
2007,Nude,Radiohead,80,70,255386,False,2007-12-28,0.832,0.516,0.342,0.579,4,0.0857,-9.785,1,0.0342,128.378,0.167
2007,"Wipe Me Down (feat. Foxx, Webbie & Lil Boosie) - Remix","Boosie Badazz, Webbie, Foxx",63,63,272346,True,2007-05-15,0.000426,0.836,0.906,0,1,0.227,-2.902,1,0.279,165.091,0.718
2007,Irreplaceable,Beyoncé,85,72,227853,False,2007-05-29,0.0293,0.447,0.694,5.46e-06,7,0.167,-4.637,0,0.382,175.868,0.509
2007,Cyclone (feat. T-Pain) - Main,"Baby Bash, T-Pain",60,63,222053,True,2007-07-31,0.0112,0.644,0.725,0,11,0.146,-4.618,1,0.0701,77.977,0.584
2007,Get It Shawty,Lloyd,64,65,209533,False,2007-01-01,0.123,0.822,0.905,0,5,0.0496,-4.032,0,0.241,128.014,0.674
2007,Jamie All Over,Mayday Parade,58,66,216000,False,2007-07-10,6.54e-05,0.426,0.868,0,1,0.0723,-3.702,1,0.047,149.042,0.402
2007,"Flightless Bird, American Mouth",Iron & Wine,62,70,241917,False,2007-09-25,0.827,0.369,0.403,0.0541,3,0.106,-7.996,1,0.0259,154.899,0.177
2007,Chelsea Dagger,The Fratellis,58,63,215173,False,2007-01-01,0.0505,0.512,0.817,0,7,0.0775,-3.154,1,0.142,154.607,0.552
2007,Potential Breakup Song,Aly & AJ,55,66,219773,False,2007-01-01,0.00082,0.572,0.89,0.00937,6,0.564,-4.139,0,0.039,158.038,0.765
2007,Hypnotized (feat. Akon),"Plies, Akon",60,67,188493,True,2007-08-06,0.16,0.84,0.571,0,10,0.406,-7.421,1,0.0797,116.59,0.617
2007,Southside Of Heaven,Ryan Bingham,58,64,379160,False,2007-10-02,0.0029,0.387,0.499,0.00373,7,0.0695,-10.207,1,0.0259,111.032,0.333
2007,How Far We've Come,Matchbox Twenty,67,63,212253,False,2007-10-02,0.00452,0.566,0.906,0,0,0.21,-5.092,1,0.0642,83.0,0.787
2007,Australia,The Shins,61,66,236711,False,2007-01-23,0.00428,0.416,0.827,0.000242,4,0.277,-5.177,1,0.0384,169.902,0.87
2007,Dos Locos,Monchy & Alexandra,60,69,246640,False,2007-02-06,0.0769,0.911,0.569,0.000294,1,0.073,-7.588,0,0.0559,129.99,0.83
2007,You're Gonna Miss This,Trace Adkins,59,64,224960,False,2007-12-04,0.0237,0.5,0.665,6.41e-05,8,0.0994,-7.157,1,0.0355,154.997,0.32
2007,California Love - Original Version,"2Pac, Roger, Dr. Dre",78,63,284480,True,2007-12-03,0.0292,0.761,0.847,2.26e-06,7,0.39,-3.068,1,0.0417,91.519,0.765
2007,I Luv Your Girl,The-Dream,63,64,267866,True,2007-01-01,0.014,0.723,0.322,0,8,0.119,-9.702,1,0.0341,90.063,0.0406
2007,Icky Thump,The White Stripes,70,67,254533,False,2007-06-15,0.0209,0.417,0.63,0.0134,9,0.0543,-7.24,1,0.0898,94.214,0.341
2007,Won't Go Home Without You,Maroon 5,84,63,231173,False,2007-01-01,0.0149,0.737,0.615,0,3,0.102,-3.76,1,0.0317,110.023,0.41
2007,Party Like A Rock Star,SHOP BOYZ,45,63,253400,True,2007-01-01,0.00541,0.619,0.709,0,7,0.507,-4.633,1,0.0395,144.972,0.68
2007,I'll Take You There,The Staple Singers,52,67,196826,False,2007-01-01,0.0904,0.846,0.595,1.96e-06,0,0.063,-8.372,1,0.0439,101.632,0.78
2007,S.O.S.,Jonas Brothers,77,67,153346,False,2007-01-01,0.000728,0.584,0.696,0,7,0.184,-3.836,1,0.0694,137.112,0.699
2007,How Do I Breathe,Mario,65,71,216893,False,2007-12-11,0.215,0.684,0.455,1.08e-06,5,0.263,-8.216,1,0.0307,97.956,0.487
2007,Brianstorm,Arctic Monkeys,85,63,170253,False,2007-04-24,8.39e-05,0.421,0.98,0.00125,1,0.237,-4.229,1,0.212,165.193,0.435
2007,Te Quiero,Flex,61,62,198946,False,2007,0.006,0.61,0.734,0,1,0.26,-5.621,1,0.0332,84.019,0.477
2007,Bed,J. Holiday,51,66,275106,False,2007-01-01,0.17,0.684,0.606,0,5,0.058,-7.268,0,0.0504,127.901,0.723
2007,The Stable Song,Gregory Alan Isakov,68,64,360933,False,2007-01-01,0.633,0.626,0.432,0.00239,2,0.127,-11.948,1,0.0283,137.93,0.361
2007,Estos Celos,Vicente Fernández,76,72,190226,False,2007-08-26,0.692,0.746,0.324,0.00782,4,0.139,-8.064,1,0.045,104.976,0.385
2007,Cupid Shuffle,Cupid,46,64,231360,False,2007-09-11,0.191,0.785,0.582,0,5,0.2,-4.877,0,0.237,71.774,0.861
2007,Shawty (feat. T Pain),"Plies, T-Pain",60,63,255413,True,2007-08-06,0.0419,0.444,0.708,0,4,0.0775,-5.926,0,0.126,105.412,0.26
2007,Dashboard,Modest Mouse,63,64,246173,False,2007-03-20,0.00963,0.639,0.903,7.06e-05,11,0.174,-5.013,0,0.0371,135.938,0.96
2007,Watching Airplanes,Gary Allan,57,62,242946,False,2007-01-01,0.547,0.374,0.711,4.12e-05,11,0.147,-3.587,1,0.0354,160.001,0.468
2007,Apologize,"Timbaland, OneRepublic",77,75,184400,False,2007-01-01,0.0361,0.657,0.604,0,8,0.102,-6.006,1,0.0296,118.042,0.0779
2007,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto","Ludwig van Beethoven, Paul Lewis",70,70,315426,False,2007-09-25,0.995,0.184,0.00527,0.887,1,0.173,-37.264,0,0.0432,170.612,0.151
2007,X Gon' Give It To Ya,DMX,69,63,218226,False,2007-06-12,0.0221,0.747,0.858,1.38e-06,10,0.0874,-4.047,0,0.209,94.993,0.588
2007,Edge of Seventeen,Stevie Nicks,64,68,329680,False,2007-03-27,0.277,0.59,0.828,5.57e-06,0,0.0868,-6.28,1,0.0439,111.353,0.636
2007,Careless Whisper,Seether,68,66,296973,False,2007-01-01,6.07e-05,0.469,0.943,0.00547,2,0.0717,-4.196,1,0.102,134.031,0.358
2007,Leave Out All The Rest,Linkin Park,84,71,209306,False,2007-05-14,0.209,0.509,0.629,1.99e-06,0,0.369,-6.434,1,0.0335,80.012,0.237
2007,Sexy Movimiento,Wisin & Yandel,78,73,209680,False,2007-01-01,0.382,0.815,0.757,3.28e-06,10,0.147,-6.16,0,0.039,104.986,0.734
2007,1234,Feist,59,61,183666,False,2007-01-01,0.217,0.71,0.484,3.93e-06,2,0.0879,-7.415,1,0.049,109.951,0.576
2007,A Little Piece of Heaven,Avenged Sevenfold,74,71,480706,True,2007-10-26,0.0244,0.486,0.881,0,2,0.429,-5.623,0,0.0474,144.997,0.667
2007,I Don't Wanna Be In Love (Dance Floor Anthem),Good Charlotte,64,62,244000,False,2007-03-16,0.0226,0.64,0.884,0,6,0.187,-2.609,1,0.0428,124.968,0.573
2007,"Welcome Home, Son",Radical Face,56,70,287634,False,2007-03-02,0.723,0.587,0.497,0.782,6,0.142,-10.757,1,0.0307,144.972,0.401
2007,Ahora Es,Wisin & Yandel,78,71,206946,False,2007-01-01,0.104,0.822,0.776,0,11,0.443,-5.524,0,0.108,96.01,0.705
2007,Hood Nigga,Gorilla Zoe,50,61,200933,True,2007-09-24,0.0198,0.875,0.732,0,1,0.11,-5.135,1,0.0635,87.142,0.159
2007,Do Me a Favour,Arctic Monkeys,85,61,205240,True,2007-04-24,7.84e-05,0.471,0.735,0.122,11,0.101,-6.685,0,0.0582,180.127,0.636
2007,Feeling Alright,Rebelution,61,62,266400,False,2007-06-08,0.0387,0.836,0.584,0,7,0.102,-8.219,1,0.0793,134.204,0.68
2007,Almost Easy,Avenged Sevenfold,74,67,234093,False,2007-10-26,3.56e-05,0.378,0.959,0.000138,6,0.102,-4.615,1,0.062,174.932,0.338
2007,Everything,Michael Bublé,72,71,212373,False,2007-04-30,0.39,0.686,0.688,1.03e-06,6,0.0924,-4.981,0,0.0254,123.125,0.493
2007,Iris,The Goo Goo Dolls,70,74,289906,False,2007-11-06,0.00133,0.291,0.79,5.61e-06,11,0.0811,-5.683,0,0.0363,155.667,0.513
2007,The Glory,Kanye West,90,66,212706,True,2007-09-11,0.0455,0.423,0.643,0,6,0.172,-7.261,1,0.287,84.336,0.708
2007,2am,Slightly Stoopid,63,60,299600,False,2007-08-01,0.00594,0.794,0.577,0.37,2,0.0708,-8.549,1,0.111,82.46,0.645
2007,The Story,Brandi Carlile,66,66,238493,False,2007-04-03,0.0325,0.544,0.5,3.78e-06,11,0.109,-8.253,1,0.026,93.621,0.177
2007,Grace Kelly,MIKA,65,62,187733,False,2007-02-05,0.0194,0.671,0.82,0.0133,0,0.361,-5.796,1,0.048,122.361,0.685
2007,Take You Down,Chris Brown,85,69,245933,False,2007-11-06,0.107,0.387,0.64,0,11,0.319,-5.817,0,0.081,59.989,0.617
2007,Apologize,"Timbaland, OneRepublic",77,73,184400,False,2007-04-02,0.0292,0.653,0.604,0,8,0.097,-6.017,1,0.0278,118.016,0.101
2007,Stop And Stare,OneRepublic,82,61,223853,False,2007-01-01,0.0659,0.492,0.859,0,4,0.0756,-4.274,1,0.0332,92.474,0.251
2007,"That's How You Know - From ""Enchanted""/Soundtrack Version",Amy Adams,50,64,228960,False,2007-01-01,0.497,0.485,0.667,0,2,0.219,-5.485,1,0.164,174.025,0.52
2007,All My Friends Say,Luke Bryan,75,61,242800,False,2007-01-01,0.0439,0.683,0.9,0,9,0.177,-4.422,1,0.0333,117.036,0.962
2007,Tell Me,Wonder Girls,55,69,217000,False,2007-09-12,0.104,0.792,0.924,0.000224,6,0.336,-6.866,0,0.0327,127.003,0.968
2007,Only Ones Who Know,Arctic Monkeys,85,60,181480,False,2007-04-24,0.899,0.257,0.409,0.00293,7,0.109,-10.828,0,0.0363,145.759,0.0794
2007,Prometiste Volver,El Trono de Mexico,63,59,186760,False,2007-07-31,0.558,0.64,0.627,4.87e-06,8,0.107,-3.339,1,0.0357,124.367,0.947
2007,Gravity,Sara Bareilles,64,66,232760,False,2007-07-03,0.834,0.27,0.275,0,0,0.146,-10.357,1,0.0356,168.964,0.231
2007,Pretty Handsome Awkward,The Used,61,63,215146,True,2007-05-18,0.00441,0.539,0.977,0,0,0.943,-3.738,1,0.0743,104.978,0.261
2007,Shawty Is Da Shit,"The-Dream, Fabolous",63,61,262773,True,2007-01-01,0.083,0.785,0.479,0,7,0.0937,-4.956,0,0.044,75.889,0.364
2007,Eyes on Fire,Blue Foundation,51,67,302826,False,2007-09-24,0.67,0.544,0.383,0.00204,3,0.125,-10.143,0,0.0334,145.025,0.367
2007,Sunrise,Ryan Bingham,58,61,285826,False,2007-10-02,0.244,0.391,0.681,0.000108,4,0.586,-7.231,1,0.0328,137.567,0.255
2007,Porque Me Tratas Así?,Wisin & Yandel,78,66,243560,False,2007-01-01,0.15,0.787,0.559,0,0,0.0936,-7.274,1,0.046,94.021,0.52
2007,Tambourine,Eve,66,66,192440,True,2007-01-01,0.239,0.82,0.854,0,1,0.359,-4.153,1,0.22,102.623,0.574
2007,One More Chance / Stay with Me - Remix; 2007 Remaster,The Notorious B.I.G.,76,64,268706,True,2007-03-05,0.149,0.725,0.68,0,0,0.127,-6.037,1,0.224,90.964,0.695
2007,No Te Veo - Digital Single,Casa De Leones,52,63,255986,False,2007-06-12,0.0558,0.847,0.873,3.21e-06,8,0.325,-4.805,0,0.0804,116.007,0.966
2007,Unwell - 2007 Remaster,Matchbox Twenty,67,60,237266,False,2007-10-02,0.0456,0.442,0.793,0,9,0.328,-5.152,1,0.0347,80.985,0.437
2007,West Coast,Coconut Records,47,62,210106,False,2007-04-17,0.464,0.532,0.597,0.000123,10,0.0643,-6.109,1,0.0261,80.031,0.345
2007,Old Yellow Bricks,Arctic Monkeys,85,60,187133,False,2007-04-24,0.000185,0.663,0.839,4.65e-06,0,0.0808,-4.453,1,0.0695,135.155,0.75
2007,Big Brother,Kanye West,90,65,287560,True,2007-09-11,0.214,0.498,0.742,0,11,0.0642,-6.248,0,0.259,78.428,0.302
2007,What A Feeling,Irene Cara,63,71,244533,False,2007-01-01,0.382,0.532,0.729,0,10,0.366,-6.84,1,0.0474,121.97,0.595
2007,Amor Mortal (Version Nortena),Los Inquietos Del Norte,68,64,196920,False,2007-06-04,0.364,0.518,0.575,3.85e-05,4,0.132,-5.821,1,0.0418,151.345,0.39
2007,Since U Been Gone,A Day To Remember,68,63,198266,False,2007-01-22,0.00497,0.625,0.951,0,3,0.107,-5.209,1,0.0494,128.01,0.721
2007,Hate That I Love You,"Rihanna, Ne-Yo",88,60,219000,False,2007-01-01,0.323,0.637,0.73,0,5,0.0982,-5.38,0,0.0874,93.867,0.732
2007,The Other Side,Ryan Bingham,58,60,128386,False,2007-10-02,0.0149,0.653,0.54,1.93e-06,4,0.314,-7.157,1,0.0386,151.405,0.765
2007,The Great Escape,BOYS LIKE GIRLS,59,63,206520,False,2007-08-31,0.00166,0.423,0.94,0,1,0.178,-4.012,0,0.0635,149.934,0.505
2007,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,"The Notorious B.I.G., Junior M.A.F.I.A.",76,67,274440,True,2007-03-05,0.398,0.711,0.871,1.69e-06,2,0.171,-4.32,1,0.294,91.153,0.912
2007,On the Hotline - Amended Version,Pretty Ricky,55,61,242586,False,2007,0.0185,0.704,0.854,0,10,0.148,-5.477,0,0.183,92.988,0.688
2007,We Takin' Over,DJ Khaled,76,62,263280,True,2007-06-12,0.143,0.765,0.872,0,10,0.495,-4.241,0,0.0775,112.607,0.578
2007,Last Night,"Keyshia Cole, Diddy",68,59,255773,False,2007-01-01,0.166,0.916,0.849,0.000193,3,0.0859,-5.034,0,0.0639,121.002,0.974
2007,Breakdown,Seether,68,61,209266,False,2007-01-01,0.000483,0.417,0.871,3.43e-05,1,0.0867,-3.54,1,0.039,142.003,0.188
2007,Por Tu Amor - Duranguense,Alacranes Musical,57,60,199653,False,2007-01-01,0.608,0.615,0.714,1.09e-05,2,0.139,-2.972,0,0.0354,157.474,0.829
2007,Heaven Sent,Keyshia Cole,68,59,232880,False,2007-01-01,0.0832,0.642,0.742,0,2,0.0887,-3.614,0,0.0429,78.858,0.407
